AccountId,AccountName,Region,Division,City,State,Tier,Month,Sales2015,Sales2016,Units2015,Units2016,TargetAchevied2015,TargetAchevied2016
4135,Account714,Central,RACEWAY,OWENSBORO,KY,High,Aug,15630.32,23999.49,5,8,1.05,1.39
4138,Account715,Central,WOLVERINE,LANSING,MI,Med,Sep,0,2490.43,0,1,1.26,1.42
4138,Account715,Central,WOLVERINE,LANSING,MI,Med,Jun,0,2209,0,1,0.95,1.47
4142,Account716,West,HAILSTORM,DES MOINES,IA,Med,Jun,3684.48,0,1,0,0.83,1.26
4143,Account717,West,HAILSTORM,DES MOINES,IA,Low,Mar,3684.48,3475.93,1,1,0.71,1.17
4145,Account718,Central,NORDIC,MILWAUKEE S,WI,Low,Jun,2209,0,1,0,1.2,1.09
4145,Account718,Central,NORDIC,MILWAUKEE S,WI,Low,Aug,0,2209,0,1,1.01,1.54
4147,Account719,Central,NORDIC,MADISON,WI,Med,Mar,0,5000.94,0,2,1.39,1.3
4147,Account719,Central,NORDIC,MADISON,WI,Med,Jun,5000.94,24904.68,2,10,1.21,1.55
4149,Account720,West,HAILSTORM,MINNEAPOLIS S,MN,High,Feb,0,2602.99,0,1,1.2,1.44
4149,Account720,West,HAILSTORM,MINNEAPOLIS S,MN,High,Feb,15203.1,0,6,0,0.81,1.2
4150,Account721,Central,NORDIC,MILWAUKEE N,WI,Low,Dec,736.48,0,0.3334,0,1.13,1.03
4150,Account721,Central,NORDIC,MILWAUKEE N,WI,Low,May,1472.74,2209,0.6667,1,0.75,0.99
4152,Account722,West,HAILSTORM,MINNEAPOLIS N,MN,High,Jul,8247.78,0,3.0002,0,1.39,1.53
4157,Account723,Central,NORDIC,NAPERVILLE,IL,High,Jun,0,0,0,0,1.2,1.06
4157,Account723,Central,NORDIC,NAPERVILLE,IL,High,Dec,0,0,0,0,1.38,0.96
4160,Account724,Central,NORDIC,JOLIET,IL,High,Jun,0,3475.93,0,1,1.25,0.92
4160,Account724,Central,NORDIC,JOLIET,IL,High,Nov,0,10427.79,0,3,0.95,1.31
4161,Account725,Central,NORDIC,CHICAGO S,IL,High,Jul,0,2761.25,0,1,1.36,1.09
4174,Account726,West,TORNADO VALLEY,KANSAS CITY W,KS,Med,Jan,0,10655.16,0,4,1.16,1.4
4174,Account726,West,TORNADO VALLEY,KANSAS CITY W,KS,Med,Jun,28155.06,34629.27,9,13,0.88,1.01
4175,Account727,West,TORNADO VALLEY,KANSAS CITY S,MO,High,Jul,0,3475.93,0,1,1.05,1.49
4176,Account728,Central,MUDDY WATERS,LITTLE ROCK,AR,Low,Mar,2209,1886.69,1,1,1.08,1.39
4176,Account728,Central,MUDDY WATERS,LITTLE ROCK,AR,Low,Sep,4786.02,11413.02,2.1666,5.1666,0.93,1.08
4181,Account730,Central,STAMPEDE,DALLAS E,TX,High,Feb,0,6256.68,0,2,0.74,1.03
4182,Account731,Central,STAMPEDE,DALLAS E,TX,High,Jun,6632.06,12513.36,2,4,1.41,1.52
4182,Account731,Central,STAMPEDE,DALLAS E,TX,High,Apr,23212.21,37025.71,7,12,0.94,0.96
4186,Account732,Central,WRANGLER,SAN ANTONIO N,TX,Low,Oct,1245.22,4150.8,0.5,1.6667,1.09,1.21
4186,Account732,Central,WRANGLER,SAN ANTONIO N,TX,Low,Jun,12719.36,9131.67,5.3333,3.6667,1.07,1.22
4187,Account733,West,HAILSTORM,DENVER N,CO,High,May,0,7324.57,0,3,1.42,1.49
4187,Account733,West,HAILSTORM,DENVER N,CO,High,Dec,2954.54,35179.86,1,14,1.38,1.42
4188,Account734,West,DIAMONDBACK,SCOTTSDALE,AZ,Med,Sep,0,20003.76,0,8,1.4,0.92
4188,Account734,West,DIAMONDBACK,SCOTTSDALE,AZ,Med,Oct,19289.27,0,7.8333,0,0.73,1.37
4189,Account735,West,DIAMONDBACK,PHOENIX S,AZ,High,Aug,0,3475.93,0,1,1.22,1
4189,Account735,West,DIAMONDBACK,PHOENIX S,AZ,High,Dec,3684.48,0,1,0,1.2,1.09
4190,Account736,West,DIAMONDBACK,PHOENIX S,AZ,High,Sep,0,3475.93,0,1,1.17,1.57
4190,Account736,West,DIAMONDBACK,PHOENIX S,AZ,High,Nov,7368.96,3475.93,2,1,1.28,1.1
4193,Account737,West,DIAMONDBACK,ALBUQUERQUE,NM,High,Jun,0,2910.68,0,1,1.02,1.2
4193,Account737,West,DIAMONDBACK,ALBUQUERQUE,NM,High,Dec,5491.96,0,2,0,1.01,1.55
4194,Account738,West,CHARGERS,SACRAMENTO,CA,Med,Oct,0,5297.67,0,2,0.94,1.19
4194,Account738,West,CHARGERS,SACRAMENTO,CA,Med,Mar,13310.46,15001.88,4,6,0.97,1.14
4196,Account739,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Feb,2858.71,2858.71,1,1,1.08,1.47
4196,Account739,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Feb,2858.71,0,1,0,0.82,1.4
4200,Account740,West,RIPTIDE,LOS ANGELES N,CA,High,Jun,0,20855.58,0,6,1.34,1.31
4202,Account741,West,RIPTIDE,CENTRAL COAST,CA,Med,Jul,0,8391.6,0,3,1.21,1.15
4202,Account741,West,RIPTIDE,CENTRAL COAST,CA,Med,Mar,5594.4,10595.34,2,4,0.7,1.27
4205,Account742,West,RIPTIDE,CENTRAL COAST,CA,High,May,5526.72,0,1.5,0,1.18,1.3
4209,Account744,West,CHARGERS,EAST BAY,CA,Med,Dec,0,3475.93,0,1,1.34,1.46
4209,Account744,West,CHARGERS,EAST BAY,CA,Med,Feb,3684.48,9920.62,1,3,1.35,1.12
4211,Account745,West,CHARGERS,SAN JOSE,CA,Low,Jan,4418,0,2,0,1.3,0.92
4214,Account746,West,NORTHWEST,SEATTLE N,WA,High,Mar,2500.47,7501.41,1,3,1.16,1.23
4214,Account746,West,NORTHWEST,SEATTLE N,WA,High,Oct,31489.29,20597.22,12,8,0.75,1.54
4216,Account747,West,NORTHWEST,SEATTLE N,WA,High,Aug,2202.8,7203.74,1,3,0.95,1.24
4216,Account747,West,NORTHWEST,SEATTLE N,WA,High,Sep,0,14407.48,0,6,0.92,1.27
4217,Account748,West,NORTHWEST,SEATTLE N,WA,Low,Aug,3773.38,0,2,0,1.24,1.5
4217,Account748,West,NORTHWEST,SEATTLE N,WA,Low,Apr,13535.43,13254,6,6,1.25,1.5
4218,Account749,West,NORTHWEST,TACOMA,WA,High,Sep,0,2728.77,0,1,0.8,1.53
4220,Account750,West,NORTHWEST,PORTLAND N,OR,High,Apr,2202.8,0,1,0,0.89,1.35
4220,Account750,West,NORTHWEST,PORTLAND N,OR,High,Apr,2500.47,7203.99,1,3.0001,1.38,1.34
4220,Account750,West,NORTHWEST,PORTLAND N,OR,High,Sep,16252.84,22742.08,6.4999,9.3332,1.29,1.36
4366,Account752,East,BIG APPLE,NEW YORK CITY N,NY,High,Jun,2612.51,0,1,0,1.06,1.51
4377,Account753,East,BIG APPLE,MANHATTAN,NY,High,Nov,0,3021.13,0,1,1.24,1.04
4381,Account754,East,BIG APPLE,BRONX,NY,Med,Oct,6897.04,14608.93,2,5,1.08,1.4
4390,Account755,East,BIG APPLE,BRONX,NY,Low,Dec,3213.39,0,1,0,1.06,1.09
4390,Account755,East,BIG APPLE,BRONX,NY,Low,Sep,3213.39,0,1,0,0.89,0.95
4441,Account758,East,BIG APPLE,LONG ISLAND E,NY,High,Feb,0,2530.6,0,1,1.27,1.23
4441,Account758,East,BIG APPLE,LONG ISLAND E,NY,High,Jul,15464.81,17344.97,6,7,0.78,1.38
4547,Account759,East,CONGRESSIONAL,WASHINGTON S,DC,Med,Nov,0,6951.86,0,2,0.97,1.3
4547,Account759,East,CONGRESSIONAL,WASHINGTON S,DC,Med,Nov,11053.44,10427.79,3,3,1.04,1.02
4554,Account760,East,CONGRESSIONAL,WASHINGTON N,DC,Med,Aug,3684.48,3475.93,1,1,1.06,1.01
4554,Account760,East,CONGRESSIONAL,WASHINGTON N,DC,Med,May,7368.96,9920.62,2,3,1.15,1.07
4605,Account761,East,VICTORY,FREDERICKSBURG,VA,High,May,4690.64,0,2,0,1.31,1.42
4605,Account761,East,VICTORY,FREDERICKSBURG,VA,High,Oct,2745.98,0,1,0,1.06,1.45
4605,Account761,East,VICTORY,FREDERICKSBURG,VA,High,Sep,5491.96,0,2,0,0.72,1.24
4605,Account761,East,VICTORY,FREDERICKSBURG,VA,High,Apr,0,9920.62,0,3,0.8,1.1
4605,Account761,East,VICTORY,FREDERICKSBURG,VA,High,Nov,27059.14,45187.09,10,13,1,1.09
4622,Account762,East,VICTORY,FREDERICKSBURG,VA,Med,Dec,5962.76,-1979.27,1.667,-0.6667,1.32,1.26
4702,Account763,Central,GRIDIRON,MORGANTOWN W,WV,High,Feb,0,10427.79,0,3,1.25,1.38
4705,Account764,Central,GRIDIRON,MORGANTOWN W,WV,High,Jan,0,2968.76,0,1,1.34,1.42
4705,Account764,Central,GRIDIRON,MORGANTOWN W,WV,High,Apr,6831.36,5937.52,2,2,0.93,1.37
4712,Account765,East,THE CAROLINAS,WINSTON-SALEM,NC,Low,Apr,2209,4418,1,2,1.11,1.24
4713,Account766,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Jan,0,12082.8,0,5,1.36,1.48
4713,Account766,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Dec,40914.87,54532.42,17,23,1.07,1.23
4720,Account767,East,THE CAROLINAS,RALEIGH,NC,High,Feb,4690.64,0,2,0,0.74,1.21
4720,Account767,East,THE CAROLINAS,RALEIGH,NC,High,Mar,5491.96,0,2,0,1.33,1.25
4720,Account767,East,THE CAROLINAS,RALEIGH,NC,High,Jun,18821.2,30370.48,7,10,1.23,1.45
4726,Account768,East,THE CAROLINAS,GREENVILLE,NC,Low,Nov,8513.69,12609.38,4,6,1.11,1.15
4736,Account769,East,THE CAROLINAS,DURHAM,NC,High,Aug,7368.96,14049.92,2,4,0.97,0.98
4738,Account770,East,THE CAROLINAS,GREENVILLE,NC,High,Nov,0,2696.28,0,1,1.06,1.23
4738,Account770,East,THE CAROLINAS,GREENVILLE,NC,High,Mar,7368.96,0,2,0,0.93,1.37
4739,Account771,East,VICTORY,VIRGINIA BEACH,VA,Med,Oct,2285.95,0,1,0,0.85,1.49
4739,Account771,East,VICTORY,VIRGINIA BEACH,VA,Med,Feb,2676.47,0,1,0,1.4,1.06
4739,Account771,East,VICTORY,VIRGINIA BEACH,VA,Med,Feb,7368.96,10574.83,2,4,0.86,0.94
4740,Account772,East,SYNERGY,CHARLOTTE N,NC,High,Aug,4328.28,0,2,0,1.03,1.14
4740,Account772,East,SYNERGY,CHARLOTTE N,NC,High,Jun,10135.4,0,4,0,1.05,1.1
4740,Account772,East,SYNERGY,CHARLOTTE N,NC,High,Apr,0,4697.99,0,2,1,0.94
4740,Account772,East,SYNERGY,CHARLOTTE N,NC,High,Feb,25197.83,27039.15,10,11,1.42,1.49
4741,Account773,East,SYNERGY,CHARLOTTE S,NC,High,Jan,5067.7,0,2,0,1.02,0.94
4746,Account774,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Mar,2858.71,8576.13,1,3,1.34,1.1
4746,Account774,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Sep,39069.13,46275.06,13.6667,16.3333,1.42,0.92
4750,Account775,East,THE CAROLINAS,GREENVILLE,NC,High,Aug,5770.04,0,2,0,1.33,1.57
4750,Account775,East,THE CAROLINAS,GREENVILLE,NC,High,Jul,14200.32,17305.63,4,6,0.9,1.43
4752,Account776,East,SYNERGY,CHARLOTTE S,NC,High,Sep,3163.1,2988.65,1,1,1.18,1.19
4752,Account776,East,SYNERGY,CHARLOTTE S,NC,High,Feb,10677.87,10088.97,3.3333,3.3333,1.13,1.57
4754,Account777,East,SYNERGY,CHATTANOOGA,TN,Med,Feb,7601.55,7601.55,3,3,0.89,1.12
4756,Account778,East,SYNERGY,ASHEVILLE,NC,Med,Dec,2745.98,0,1,0,1.4,1.51
4756,Account778,East,SYNERGY,ASHEVILLE,NC,Med,Jun,19171.05,14131.1,7,5,1.24,1.57
4757,Account779,East,ORION,AUGUSTA,GA,High,Dec,0,8836,0,4,1.07,1.04
4758,Account780,East,THE CAROLINAS,COLUMBIA,SC,High,Nov,0,11793.63,0,4.3334,1.12,0.95
4758,Account780,East,THE CAROLINAS,COLUMBIA,SC,High,Sep,65356.91,53816.45,23.0001,19.6667,0.91,1.36
4761,Account781,East,THE CAROLINAS,COLUMBIA,SC,High,Aug,4263.14,5457.54,2,2,0.78,1.28
4761,Account781,East,THE CAROLINAS,COLUMBIA,SC,High,Feb,2495.72,37406.46,1,14,0.79,0.97
4762,Account782,East,SYNERGY,GREENVILLE,SC,High,May,5933.08,31813.55,2,12,0.7,0.95
4763,Account783,East,SYNERGY,GREENVILLE,SC,High,Mar,0,2566.34,0,1,0.91,1.38
4763,Account783,East,SYNERGY,GREENVILLE,SC,High,Jul,0,2566.34,0,1,1.22,1.44
4766,Account784,East,ORION,CHARLESTON,SC,Med,Jan,4017.49,4823.98,1.6667,1.8333,1.33,1.04
4766,Account784,East,ORION,CHARLESTON,SC,Med,Aug,20644.69,24016.77,7.8334,8.9999,0.99,1.42
4768,Account785,East,THE CAROLINAS,FAYETTEVILLE,NC,Low,Dec,0,2209,0,1,0.78,1.11
4768,Account785,East,THE CAROLINAS,FAYETTEVILLE,NC,Low,Dec,0,6627,0,3,1.16,0.98
4773,Account786,East,SYNERGY,ATLANTA S,GA,High,Mar,0,2371.61,0,1,0.73,1.23
4773,Account786,East,SYNERGY,ATLANTA S,GA,High,Sep,4991.44,34115.67,2,15,1.29,1.5
4775,Account787,East,SYNERGY,MARIETTA,GA,Med,Apr,0,2371.61,0,1,0.73,1.32
4775,Account787,East,SYNERGY,MARIETTA,GA,Med,Feb,0,18972.88,0,8,1.29,1.43
4777,Account788,East,SYNERGY,MARIETTA,GA,High,Feb,0,7114.83,0,3,1.3,1.08
4777,Account788,East,SYNERGY,MARIETTA,GA,High,Jan,6758.86,24629.23,3,11,1.17,1.34
4779,Account789,East,SYNERGY,ATLANTA N,GA,Med,Mar,0,14780.8,0,5,0.8,1.21
4782,Account790,East,SYNERGY,MARIETTA,GA,Low,Jul,4699.43,2209,2,1,1.11,1.56
4782,Account790,East,SYNERGY,MARIETTA,GA,Low,Apr,2577.24,17996.86,1.1667,7,0.79,1.53
4783,Account791,East,SYNERGY,MARIETTA,GA,High,Jan,0,2371.61,0,1,0.84,0.99
4786,Account792,East,SYNERGY,MARIETTA,GA,High,Jul,7487.16,0,3,0,1.38,1.06
4786,Account792,East,SYNERGY,MARIETTA,GA,High,Jan,0,4743.22,0,2,1.24,1.29
4786,Account792,East,SYNERGY,MARIETTA,GA,High,Jun,17470.04,21344.49,7,9,1.22,1.14
4788,Account793,East,SYNERGY,ATLANTA S,GA,Med,Mar,2537.43,2161.37,1,1,0.82,1.2
4789,Account794,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Aug,0,3475.93,0,1,0.97,1.49
4791,Account795,East,SYNERGY,ATLANTA N,GA,Med,Mar,2813.68,0,1,0,1.09,1.48
4792,Account796,East,SYNERGY,ATLANTA S,GA,High,Apr,0,15183.6,0,6,0.74,0.96
4793,Account797,East,SYNERGY,ATLANTA S,GA,High,Sep,4153.89,0,1,0,1.11,1.24
4793,Account797,East,SYNERGY,ATLANTA S,GA,High,May,12461.67,0,3,0,0.73,1.44
4796,Account798,East,SYNERGY,ATLANTA N,GA,High,May,0,10135.4,0,4,1.21,1.47
4796,Account798,East,SYNERGY,ATLANTA N,GA,High,Sep,15996.24,24599.08,6,10,1.04,1.12
4798,Account799,East,ORION,SAVANNAH,GA,Low,Jul,0,6627,0,3,1.28,1.55
4799,Account800,East,SYNERGY,ATHENS,GA,High,Aug,4263.14,0,2,0,0.98,1.08
4799,Account800,East,SYNERGY,ATHENS,GA,High,Oct,2131.57,0,1,0,1.34,1.43
4799,Account800,East,SYNERGY,ATHENS,GA,High,Aug,14974.32,0,6,0,1.17,1.43
4799,Account800,East,SYNERGY,ATHENS,GA,High,Nov,32444.36,0,13,0,1.06,1.48
4799,Account800,East,SYNERGY,ATHENS,GA,High,Nov,0,7114.83,0,3,1.3,1.14
4799,Account800,East,SYNERGY,ATHENS,GA,High,Sep,42381.05,68401.35,17,29,0.93,1.01
4800,Account801,East,SYNERGY,ATHENS,GA,High,Sep,2131.57,0,1,0,0.7,1.29
4800,Account801,East,SYNERGY,ATHENS,GA,High,Jun,2495.72,0,1,0,1.39,0.94
4800,Account801,East,SYNERGY,ATHENS,GA,High,Oct,2495.72,0,1,0,0.96,1.3
4800,Account801,East,SYNERGY,ATHENS,GA,High,Sep,0,4013.98,0,2,1.19,1.36
4800,Account801,East,SYNERGY,ATHENS,GA,High,Jun,16377.59,17879.02,7,8,1.07,1.19
4804,Account802,East,SYNERGY,ATHENS,GA,High,Jan,7487.16,0,3,0,0.87,1.56
4804,Account802,East,SYNERGY,ATHENS,GA,High,May,12478.6,0,5,0,1.08,1.5
4804,Account802,East,SYNERGY,ATHENS,GA,High,Jan,0,4743.22,0,2,0.9,1.11
4804,Account802,East,SYNERGY,ATHENS,GA,High,Mar,86621.9,61297.24,35,26,0.83,1.27
4806,Account804,East,SYNERGY,MARIETTA,GA,High,May,0,9486.44,0,4,0.74,1.34
4806,Account804,East,SYNERGY,MARIETTA,GA,High,Oct,13114.52,2371.61,5,1,1.08,1.27
4811,Account805,East,ORION,AUGUSTA,GA,High,Dec,4661.22,2728.77,2,1,1.42,1.27
4811,Account805,East,ORION,AUGUSTA,GA,High,Jan,20237.52,27627.51,8,11,1.12,1.15
4813,Account806,East,ORION,AUGUSTA,GA,Med,Apr,2813.68,0,1,0,0.72,1.55
4815,Account807,East,ORION,SAVANNAH,GA,Low,Jan,0,6627,0,3,1.11,1.57
4815,Account807,East,ORION,SAVANNAH,GA,Low,Oct,22090,23359.48,10,9,1.13,1.04
4819,Account808,East,ORION,TALLAHASSEE,FL,Med,Feb,0,2663.79,0,1,0.98,1.48
4819,Account808,East,ORION,TALLAHASSEE,FL,Med,May,3128.34,15982.74,1,6,1.31,1.18
4823,Account809,East,ORION,SAVANNAH,GA,High,Jul,3146.88,38163.45,1,12,0.87,1.45
4824,Account810,East,ORION,TALLAHASSEE,FL,High,Jul,7924.37,12930.28,3,5,0.95,1.38
4825,Account811,East,ORION,SAVANNAH,GA,High,Jun,2641.71,7991.37,1,3,1.14,1.24
4825,Account811,East,ORION,SAVANNAH,GA,High,Aug,31700.52,7991.37,12,3,0.98,1.02
4826,Account812,East,ORION,TALLAHASSEE,FL,Med,Sep,11053.44,0,3,0,1.37,1.48
4827,Account813,East,ORION,SAVANNAH,GA,Med,Feb,9385.02,5697.92,3,2,0.7,1.47
4828,Account814,East,ORION,TALLAHASSEE,FL,Med,Nov,3146.88,2330.61,1,1,1.16,0.99
4829,Account815,East,ORION,TALLAHASSEE,FL,High,Sep,2495.72,5457.54,1,2,1.04,1.03
4829,Account815,East,ORION,TALLAHASSEE,FL,High,Oct,17470.04,19101.39,7,7,0.94,1.32
4836,Account816,Central,SOUTHERN STAR,MONTGOMERY,AL,Med,Jun,0,2330.61,0,1,0.87,1.53
4836,Account816,Central,SOUTHERN STAR,MONTGOMERY,AL,Med,Dec,3684.48,2728.77,1,1,1.31,1.13
4837,Account817,East,ORION,DAYTONA BEACH,FL,High,Jan,2247.38,0,1,0,1.05,1.07
4837,Account817,East,ORION,DAYTONA BEACH,FL,High,Nov,0,52626.2,0,20,0.81,0.95
4850,Account818,East,ORION,JACKSONVILLE,FL,Med,Nov,0,855.36,0,0.3333,1.16,1.54
4850,Account818,East,ORION,JACKSONVILLE,FL,Med,Dec,4705.39,21534.21,1.8335,8.1667,1.39,1.41
4852,Account819,East,ORION,TALLAHASSEE,FL,High,Aug,8550.78,0,3,0,1.25,0.93
4852,Account819,East,ORION,TALLAHASSEE,FL,High,May,0,7942.08,0,3,1.28,1.41
4852,Account819,East,ORION,TALLAHASSEE,FL,High,Nov,11401.04,15982.74,4,6,1.17,1.1
4862,Account821,Central,MUDDY WATERS,MOBILE,AL,Low,Oct,2209,1886.69,1,1,0.89,1.54
4872,Account823,East,ORION,GAINESVILLE,FL,Med,Nov,0,2191.89,0,1,1.23,1.03
4872,Account823,East,ORION,GAINESVILLE,FL,Med,Feb,3777.6,6210.08,1.6665,2.8332,0.75,1.4
4879,Account824,East,ORION,GAINESVILLE,FL,High,Dec,0,6951.86,0,2,1.18,1.16
4884,Account825,East,ORION,GAINESVILLE,FL,High,Oct,2345.32,18925.86,1,7,1.06,1.45
4885,Account826,East,ORION,DAYTONA BEACH,FL,Low,Jul,1886.69,0,1,0,1.26,0.93
4886,Account827,East,GULF STREAM,MELBOURNE,FL,High,Aug,3500.26,13245.69,1,5,1.01,1.43
4893,Account828,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Dec,2745.98,0,1,0,0.9,1.08
4893,Account828,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Sep,5491.96,0,2,0,0.96,1.55
4893,Account828,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Nov,36902.05,31754.72,13,11,0.79,1.53
4901,Account829,East,GULF STREAM,MIAMI N,FL,High,Feb,1175.51,0,0.3333,0,0.83,1.24
4901,Account829,East,GULF STREAM,MIAMI N,FL,High,Oct,1846.63,-2407.53,0.8335,-1,0.81,1.36
4906,Account830,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Jun,0,3128.34,0,1,1.37,1.47
4906,Account830,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Oct,0,9385.02,0,3,1.41,0.94
4909,Account831,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Apr,0,9385.02,0,3,1.39,1.48
4909,Account831,East,GULF STREAM,FORT LAUDERDALE E,FL,High,Feb,0,21898.38,0,7,0.98,1.45
4916,Account832,East,GULF STREAM,TAMPA,FL,Med,Jun,0,4418,0,2,1.36,0.99
4916,Account832,East,GULF STREAM,TAMPA,FL,Med,Nov,2209,15463,1,7,1.02,1.14
4919,Account833,East,ORION,SAINT PETERSBURG,FL,Med,Nov,5262.62,5262.62,2,2,1.12,1.56
4920,Account834,East,GULF STREAM,TAMPA,FL,Med,Oct,0,5414.22,0,2,1.26,1.51
4920,Account834,East,GULF STREAM,TAMPA,FL,Med,Dec,2787.7,4962.95,1,1.8333,1.23,1.54
4944,Account836,East,GULF STREAM,FORT MYERS,FL,High,Aug,0,8121.33,0,3,1.22,1.16
4944,Account836,East,GULF STREAM,FORT MYERS,FL,High,Jul,33452.4,21656.88,12,8,1.02,1.33
4951,Account837,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Jun,0,3475.93,0,1,0.94,1.36
4951,Account837,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Mar,16040.25,17822.49,5,5,0.88,1.02
4953,Account838,Central,SOUTHERN STAR,BIRMINGHAM,AL,Low,Nov,3684.48,3475.93,1,1,0.76,1.12
4955,Account839,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Jun,0,14293.55,0,5,1.28,0.92
4955,Account839,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Jun,32142.8,34562.9,12,12,1.37,1.26
4956,Account840,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Sep,0,3128.34,0,1,0.88,0.91
4956,Account840,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Apr,0,-855.01,0,0,0.88,1.06
4958,Account841,Central,SOUTHERN STAR,HUNTSVILLE,AL,Med,Oct,0,3475.93,0,1,0.86,1.03
4958,Account841,Central,SOUTHERN STAR,HUNTSVILLE,AL,Med,Mar,3128.34,9920.62,1,3,0.86,1.31
4962,Account842,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Dec,0,3475.93,0,1,0.76,1.32
4964,Account843,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Aug,5575.4,2707.11,2,1,0.79,1.39
4965,Account844,Central,SOUTHERN STAR,BIRMINGHAM,AL,Med,Jun,3684.48,0,1,0,0.79,1.38
4965,Account844,Central,SOUTHERN STAR,BIRMINGHAM,AL,Med,Feb,14737.92,0,4,0,1.28,1.1
4965,Account844,Central,SOUTHERN STAR,BIRMINGHAM,AL,Med,Jan,7368.96,20855.58,2,6,1,1.09
4967,Account845,Central,SOUTHERN STAR,MONTGOMERY,AL,Med,Jul,0,3475.93,0,1,1.1,1.09
4968,Account846,Central,MUDDY WATERS,MOBILE,AL,Low,Oct,0,2490.43,0,1,1.09,1.43
4968,Account846,Central,MUDDY WATERS,MOBILE,AL,Low,Apr,11004.12,7189.86,5,3,0.91,1.43
4971,Account847,Central,RACEWAY,OWENSBORO,KY,Low,Mar,0,2490.43,0,1,1.14,1.27
4971,Account847,Central,RACEWAY,OWENSBORO,KY,Low,Oct,8795.12,11285.55,4,5,0.89,1.05
4972,Account848,Central,SOUTHERN STAR,NASHVILLE W,TN,High,May,0,5457.54,0,2,1.27,1.45
4972,Account848,Central,SOUTHERN STAR,NASHVILLE W,TN,High,Mar,18370.47,8186.31,7,3,1.4,1.49
4973,Account849,Central,SOUTHERN STAR,NASHVILLE E,TN,Low,May,2209,0,1,0,0.85,1.33
4979,Account850,East,SYNERGY,CHATTANOOGA,TN,Med,Mar,0,2209,0,1,0.91,1.34
4980,Account851,East,SYNERGY,CHATTANOOGA,TN,Low,Aug,1886.69,2209,1,1,1.31,1.01
4981,Account852,East,SYNERGY,CHATTANOOGA,TN,High,Dec,11190.33,16661.5,4,6,1.04,1.47
4984,Account853,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,Jan,0,5457.54,0,2,1.35,1.05
4986,Account854,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,Jan,0,2728.77,0,1,0.93,1.17
4986,Account854,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,May,27581.13,24906.58,9.3333,9,1.24,1.28
4989,Account855,Central,SOUTHERN STAR,MEMPHIS E,TN,Low,Jun,0,2209,0,1,0.71,1.08
4990,Account856,Central,SOUTHERN STAR,TUPELO,MS,High,Apr,0,6444.69,0,2,0.74,1.32
4994,Account857,Central,SOUTHERN STAR,MEMPHIS E,TN,High,May,0,2826.22,0,1,1.39,1.4
4994,Account857,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Jun,0,2826.22,0,1,1.11,1.51
4997,Account858,Central,SOUTHERN STAR,NASHVILLE W,TN,High,Aug,0,2968.76,0,1,1.05,1.08
4997,Account858,Central,SOUTHERN STAR,NASHVILLE W,TN,High,Aug,3146.88,2968.76,1,1,1.03,1.41
4998,Account859,Central,SOUTHERN STAR,NASHVILLE E,TN,Low,Aug,0,-2209,0,-1,1.06,0.95
5000,Account860,Central,SOUTHERN STAR,TUPELO,MS,Low,Feb,0,2696.28,0,1,1.34,1.57
5002,Account861,Central,SOUTHERN STAR,TUPELO,MS,High,Oct,26962.8,0,10,0,1.02,1.42
5002,Account861,Central,SOUTHERN STAR,TUPELO,MS,High,Jul,7695.43,13481.4,3,5,0.71,1.29
5006,Account862,Central,MUDDY WATERS,JACKSON,MS,Low,Sep,4418,4095.69,2,2,0.96,1.29
5011,Account863,Central,MUDDY WATERS,JACKSON,MS,High,Jun,3684.48,0,1,0,1.38,0.98
5011,Account863,Central,MUDDY WATERS,JACKSON,MS,High,Dec,22106.88,23317.17,6,7,0.94,1.41
5014,Account864,Central,MUDDY WATERS,GULF COAST,LA,High,Apr,0,7991.37,0,3,1.35,1.36
5014,Account864,Central,MUDDY WATERS,GULF COAST,LA,High,Mar,25026.72,21310.32,8,8,0.92,1.35
5016,Account865,Central,MUDDY WATERS,GULF COAST,LA,High,Jun,0,3475.93,0,1,1.28,1.29
